dummy_field	id_set_1	name_set_1	id_set_2	name_set_2
1.0	168692	235075	113413	158301
1.0	116510	162647	110246	153901
1.0	180104	250213	144823	201874
0.8923076923076924	90148	126784	53055	75386
1.0	55416	78919	50494	71897
0.9435897435897436	232535	322339	88803	125154
0.9076923076923077	149093	207874	82923	117498
1.0	209466	290805	47606	68015
1.0	146780	204571	146764	204555
1.0	96708	134894	96704	134890
1.0	238028	330318	125725	175337
0.9179487179487179	77464	109868	34390	49431
1.0	241639	335583	184635	256834
0.8923076923076924	221224	307301	150088	209172
1.0	239054	331695	61195	87181
0.9179487179487179	204967	284525	3879	5779
1.0	123832	172659	123754	172580
1.0	161539	225120	32132	45756
1.0	47457	67866	7026	10505
1.0	73945	105140	73944	105139
0.9692307692307692	180112	250221	3788	5687
1.0	145745	203095	105777	147805
1.0	236606	328608	236597	328598
1.0	146780	204571	146755	204546
1.0	178949	248663	172590	240395
1.0	191487	266307	191483	266303
1.0	30974	44210	30947	44150
1.0	7301	10903	3303	4889
1.0	145745	203095	105774	147781
1.0	236893	328896	180178	250293
0.9384615384615385	160896	224414	152201	212204
1.0	84259	119223	71871	101842
1.0	161539	225120	32143	45767
0.9076923076923077	187325	260225	151437	211103
1.0	163928	228482	73764	104909
0.9487179487179487	178927	248637	84202	119088
1.0	122557	170989	122551	170983
1.0	32475	46195	32401	46116
1.0	147340	205275	92491	129627
1.0	167689	233638	47606	68015
1.0	138206	192582	138130	192506
1.0	186841	259540	184247	256390
0.8974358974358975	160585	223882	645	828
1.0	222899	309396	222718	309195
1.0	203200	282123	63008	89479
1.0	91217	128156	91208	128147
0.9333333333333333	45556	65037	32141	45765
1.0	172112	239772	129641	180986
1.0	186841	259540	184243	256386
1.0	222100	308380	107006	149454
0.8923076923076924	131741	183846	45587	65068
1.0	146873	204685	141015	196794
1.0	50264	71659	50228	71622
1.0	192204	267287	149097	207880
1.0	193625	269147	171904	239548
1.0	123617	172434	62651	89079
1.0	232361	322158	232323	322120
1.0	197792	275001	197758	274967
1.0	161214	224778	161064	224608
1.0	222032	308267	110398	154167
1.0	96550	134686	8035	11876
1.0	190472	264760	81706	115936
1.0	180914	251339	180905	251330
1.0	46873	67065	46671	66853
1.0	199828	277518	155135	216311
1.0	19259	27869	19250	27860
1.0	171911	239555	74537	106048
1.0	74292	105602	74231	105539
1.0	198279	275596	61317	87310
1.0	104379	146014	71335	100825
1.0	106947	149395	106848	149294
1.0	102904	143777	102830	143672
1.0	188825	262278	188794	262245
1.0	188473	261755	171231	238624
1.0	147982	206101	147973	206082
1.0	118056	164666	118040	164650
1.0	232550	322355	224001	310891
0.9076923076923077	52383	74498	41980	60028
1.0	248013	344265	247982	344234
1.0	235442	326887	120479	168082
1.0	248141	344445	140904	196597
1.0	108132	151134	108091	151093
1.0	104670	146352	93778	131124
1.0	194142	269903	194139	269900
1.0	136313	190139	45028	64254
1.0	175991	245082	175963	245054
1.0	194142	269903	194141	269902
1.0	194142	269903	194140	269901
1.0	84259	119223	71895	101878
0.9538461538461539	245139	340403	245091	340319
1.0	175739	244759	175695	244715
1.0	225786	313104	225690	313007
1.0	84198	119083	84160	119045
0.9128205128205128	216236	300736	172007	239656
1.0	84198	119083	84169	119054
1.0	152530	212612	3292	4872
0.9230769230769231	102056	142642	45588	65069
1.0	22291	32147	22290	32146
1.0	84198	119083	84164	119049
1.0	47433	67842	34391	49433
1.0	186841	259540	13553	19545
1.0	233646	323767	140784	196469
1.0	84198	119083	84174	119059
1.0	211885	294392	98156	137051
1.0	156367	218181	148334	206758
0.9076923076923077	187401	260301	9665	14126
0.9692307692307692	92913	130060	92694	129830
1.0	84198	119083	84170	119055
0.9128205128205128	172840	240802	9548	14004
0.9794871794871794	200780	279109	166761	232437
0.9794871794871794	105205	146981	2056	2985
1.0	84192	119077	83985	118864
1.0	84198	119083	84147	119032
0.9794871794871794	214244	297861	113401	158289
1.0	84198	119083	84145	119030
1.0	84192	119077	83973	118851
1.0	84192	119077	83972	118850
1.0	84192	119077	83971	118849
1.0	100584	140623	1893	2761
1.0	166658	232243	166625	232201
1.0	134462	187554	41777	59688
1.0	200250	278374	176241	245423
1.0	200250	278374	176243	245425
1.0	200250	278374	176242	245424
1.0	84198	119083	84157	119042
1.0	84198	119083	84159	119044
0.9794871794871794	113565	158475	50999	72509
1.0	84198	119083	84153	119038
1.0	199704	277378	12852	18534
1.0	91878	128975	86621	122260
0.9025641025641026	82674	117211	26434	37580
1.0	225397	312652	225341	312596
0.8974358974358975	224967	312093	161311	224884
1.0	41512	59206	41480	59174
0.9435897435897436	207440	287991	190462	264749
1.0	124212	173264	124205	173257
1.0	178803	248503	13320	19190
1.0	163642	228167	14005	20177
1.0	4438	6750	4396	6707
1.0	32457	46173	32417	46132
1.0	124790	174124	86623	122266
0.9641025641025641	146879	204711	27341	38732
0.9076923076923077	205445	285221	47225	67570
1.0	84198	119083	84124	119009
1.0	87088	123061	43039	61471
1.0	192202	267280	9588	14044
1.0	84198	119083	84120	119004
1.0	158428	221018	52803	75041
1.0	142420	198599	142288	198467
1.0	186482	259151	90082	126707
0.9897435897435898	231840	321346	86065	121569
1.0	84198	119083	84130	119015
1.0	107062	149512	59573	84747
1.0	96158	134220	96156	134218
1.0	84198	119083	84137	119022
1.0	96158	134220	96155	134217
0.9025641025641026	118131	164748	24860	35440
0.9128205128205128	172840	240802	9589	14045
1.0	163501	227982	163448	227912
1.0	129732	181132	129725	181125
1.0	96158	134220	96153	134215
0.9641025641025641	204964	284522	46461	66602
1.0	96158	134220	96152	134214
1.0	202227	280878	202179	280828
1.0	226544	313966	226540	313962
1.0	211054	293178	183240	254774
1.0	165818	231004	165733	230919
1.0	199704	277378	113413	158301
1.0	193716	269245	18442	26792
1.0	96295	134375	96273	134353
1.0	136232	190027	125289	174795
1.0	1164	1702	1111	1648
1.0	241380	335166	217515	302307
0.9230769230769231	199821	277502	131741	183846
1.0	118223	164851	118157	164778
1.0	152240	212243	152227	212230
1.0	226691	314178	91921	129018
0.9846153846153847	187097	259899	187094	259895
1.0	233647	323774	28462	40410
1.0	148087	206300	134108	187130
0.9333333333333333	85124	120457	85123	120456
1.0	223366	310016	46672	66854
0.9333333333333333	187919	260988	61791	87894
1.0	171960	239605	46039	65714
1.0	84198	119083	84113	118996
1.0	228215	316064	16265	23457
1.0	247864	343977	193403	268885
1.0	198067	275299	169785	236644
1.0	220078	305858	219966	305746
1.0	152240	212243	152235	212238
1.0	165136	230087	165103	230054
1.0	113228	158080	113226	158077
1.0	66101	93516	27172	38482
1.0	9274	13661	5514	8100
1.0	157466	219763	157464	219761
1.0	169495	236297	163642	228167
1.0	142541	198722	142452	198631
1.0	182214	253082	112644	157081
1.0	200191	278270	91919	129016
1.0	85678	121039	56857	81084
0.9230769230769231	140909	196602	53326	75753
0.8974358974358975	140837	196525	140817	196504
1.0	222215	308535	189436	262975
1.0	183809	255627	66119	93549
0.8974358974358975	82176	116647	34401	49445
1.0	239127	331773	239097	331739
1.0	120286	167774	16838	24437
1.0	240177	333204	240022	333026
0.9948717948717949	102369	143071	70801	99996
1.0	166829	232566	117253	163542
1.0	163501	227982	163463	227927
1.0	163726	228251	163695	228220
1.0	144757	201808	81690	115894
1.0	28769	40882	28767	40880
1.0	91637	128632	91615	128610
1.0	169757	236603	21704	31232
1.0	115222	160737	115192	160706
0.9743589743589743	24187	34518	24175	34506
1.0	118265	164902	118166	164788
1.0	91637	128632	91631	128626
0.9897435897435898	104287	145909	94564	132129
0.9692307692307692	232994	322945	190615	264947
1.0	81516	115670	81515	115669
0.9230769230769231	248144	344448	155222	216493
1.0	257	258	251	252
1.0	188877	262348	188867	262325
1.0	257	258	254	255
1.0	190214	264151	46367	66329
1.0	84192	119077	83968	118846
1.0	84192	119077	83967	118845
1.0	84192	119077	83965	118843
1.0	84192	119077	83964	118842
1.0	84192	119077	83961	118839
1.0	229754	318045	15756	22761
1.0	84192	119077	83960	118838
1.0	90163	126799	90148	126784
1.0	127336	177704	127335	177703
0.9076923076923077	234355	325042	171521	238972
1.0	50122	71473	50118	71469
1.0	82488	117001	82307	116818
1.0	244511	339333	244509	339331
1.0	227682	315380	227672	315370
1.0	167689	233638	149098	207881
1.0	84192	119077	83969	118847
1.0	84893	120183	84846	120136
1.0	186482	259151	90001	126622
1.0	63863	90563	22201	31913
1.0	139291	194149	139286	194111
1.0	231670	321064	216270	300811
1.0	107651	150514	103680	145014
1.0	12468	18010	12444	17985
1.0	139291	194149	139288	194125
1.0	80485	114346	80454	114313
0.9384615384615385	232231	321980	229957	318419
0.9025641025641026	29403	41748	21372	30768
0.9846153846153847	235891	327708	13338	19209
1.0	212514	295294	212507	295287
1.0	59305	84406	18051	26282
0.9538461538461539	161048	224592	139280	194083
1.0	84192	119077	83959	118837
1.0	87477	123601	87453	123577
1.0	178878	248584	178434	248134
0.9076923076923077	32903	46710	28306	40254
1.0	21746	31274	16573	23964
1.0	97836	136563	97833	136560
1.0	184637	256839	113069	157830
1.0	201683	280118	161049	224593
1.0	84198	119083	84180	119065
1.0	147276	205211	32008	45629
1.0	248675	345178	248638	345139
1.0	111939	156193	111924	156178
1.0	161191	224749	56543	80664
1.0	86561	122148	86560	122147
1.0	84198	119083	84194	119079
1.0	248980	345664	32753	46556
1.0	84198	119083	84190	119075
1.0	84160	119045	84159	119044
1.0	84198	119083	84192	119077
1.0	84160	119045	84157	119042
1.0	158916	221596	46453	66589
1.0	196228	272815	168184	234353
1.0	84160	119045	84153	119038
1.0	153011	213238	9037	13253
1.0	174563	243278	174540	243255
1.0	142750	198938	142415	198594
1.0	47275	67684	33675	47849
1.0	4368	6626	4342	6583
1.0	123091	171868	123088	171865
1.0	107307	149934	46457	66593
1.0	64056	90791	64045	90780
1.0	5754	8549	5748	8541
1.0	155002	216019	113426	158314
1.0	225195	312418	225188	312409
1.0	190644	264989	172593	240422
1.0	119508	166733	117640	164030
1.0	5754	8549	5752	8547
0.9179487179487179	92170	129297	92141	129268
1.0	5754	8549	5751	8545
1.0	70736	99931	70651	99846
1.0	5754	8549	5753	8548
1.0	5754	8549	5750	8544
1.0	114271	159520	114242	159490
1.0	203658	282746	203650	282738
0.9692307692307692	229394	317594	138511	192942
1.0	4368	6626	4363	6619
1.0	216270	300811	30613	43596
1.0	223697	310391	223680	310374
0.9179487179487179	186620	259319	102372	143077
1.0	167140	232908	167096	232864
1.0	139271	194057	92874	130010
0.9487179487179487	161117	224665	17104	24746
1.0	118992	166114	61817	87937
1.0	105679	147592	105665	147578
1.0	139279	194078	74917	106603
0.9384615384615385	216931	301706	3849	5749
0.8974358974358975	64056	90791	64037	90772
1.0	64056	90791	64039	90774
0.8923076923076924	204851	284392	142277	198456
1.0	46378	66362	18447	26805
1.0	93305	130568	93292	130555
1.0	68843	97148	68837	97141
1.0	109341	152559	109171	152384
1.0	163857	228388	163714	228239
1.0	170262	237264	170259	237261
1.0	217336	302123	47693	68102
1.0	34390	49431	9536	13992
1.0	113587	158497	113552	158462
1.0	226924	314528	174652	243367
1.0	169495	236297	163721	228246
1.0	48612	69439	48588	69409
1.0	228752	316686	172672	240617
1.0	232480	322282	94846	132511
1.0	40447	57710	30556	43512
1.0	116408	162386	106922	149370
1.0	192202	267280	141303	197184
1.0	82875	117438	82855	117418
0.8923076923076924	76786	108944	76648	108800
1.0	209626	291046	167683	233632
0.9487179487179487	47471	67880	9613	14069
1.0	207552	288118	207295	287834
1.0	9129	13379	9125	13375
1.0	155117	216165	144109	200963
1.0	231891	321536	46060	65773
1.0	221148	307223	155366	216648
1.0	214241	297858	45561	65042
0.9179487179487179	156542	218390	80081	113829
0.9128205128205128	44800	63961	12776	18453
1.0	241115	334788	212751	295645
1.0	189015	262511	27720	39555
1.0	178799	248499	178560	248260
1.0	87618	123750	87492	123616
1.0	145336	202543	78092	111167
0.9025641025641026	220032	305812	157416	219713
1.0	35376	50546	35364	50534
1.0	217930	303001	217894	302944
1.0	234691	325758	234613	325680
1.0	30115	42861	30109	42854
0.8923076923076924	111799	156011	85695	121056
1.0	125956	175602	125937	175583
1.0	192262	267368	192250	267356
1.0	67882	95915	67711	95742
1.0	181242	251738	155111	216144
1.0	132812	185279	132697	185152
1.0	132812	185279	132694	185149
1.0	49863	71123	49847	71106
1.0	115710	161345	8232	12170
0.9641025641025641	46599	66781	46545	66726
1.0	49863	71123	49848	71107
1.0	121760	169904	121685	169826
1.0	73017	104014	12720	18367
1.0	102176	142776	102170	142770
1.0	92865	130001	92697	129833
1.0	118947	166066	118857	165974
1.0	207533	288097	15749	22754
1.0	228919	316982	226572	314006
1.0	90512	127169	90370	127027
1.0	23701	33890	23573	33748
1.0	87158	123131	43069	61501
0.9179487179487179	140880	196569	140805	196491
1.0	176854	246129	176844	246118
1.0	120490	168139	71723	101569
1.0	139245	193981	46039	65714
1.0	64056	90791	64006	90741
0.9025641025641026	111180	155294	60971	86801
1.0	240324	333468	187677	260702
1.0	154921	215873	78361	111468
1.0	198185	275430	198173	275418
1.0	49863	71123	49861	71121
1.0	64056	90791	64019	90754
1.0	222187	308472	9963	14504
1.0	210686	292542	206275	286262
1.0	56779	80991	56757	80969
1.0	206845	287068	206723	286923
1.0	120028	167351	120022	167345
1.0	68568	96780	68533	96742
1.0	112871	157526	112835	157490
1.0	244132	338870	232336	322133
1.0	32468	46187	32407	46122
1.0	206845	287068	206717	286913
1.0	103369	144482	91725	128744
0.9076923076923077	161315	224888	46445	66558
1.0	186841	259540	184164	256307
1.0	178799	248499	178554	248254
1.0	248263	344588	83986	118865
0.9282051282051282	207533	288097	113564	158474
1.0	107308	149937	62103	88323
1.0	77794	110525	46069	65816
1.0	217412	302199	31437	44897
1.0	146864	204676	140998	196777
1.0	161700	225400	161624	225324
1.0	7343	11054	7339	11044
0.9538461538461539	102056	142642	70419	99414
1.0	76258	108366	76171	108279
1.0	180235	250353	144810	201861
1.0	179651	249647	138141	192517
1.0	99062	138453	94502	132054
1.0	167274	233042	134903	188209
1.0	122023	170212	121996	170180
1.0	76429	108537	76366	108474
1.0	122023	170212	121995	170179
1.0	84346	119479	29577	42025
1.0	190214	264151	107431	150151
1.0	172265	239976	122304	170633
1.0	217930	303001	217927	302994
1.0	216748	301480	18440	26788
1.0	89608	126158	6201	9038
1.0	82555	117071	82541	117056
1.0	155135	216311	9674	14136
1.0	44837	64001	44771	63928
1.0	195337	271425	172840	240802
1.0	180229	250347	180157	250271
1.0	216711	301336	216708	301333
1.0	90565	127222	90508	127165
0.9333333333333333	188048	261193	50617	72027
0.9641025641025641	178789	248489	178657	248357
1.0	60113	85576	60106	85569
1.0	217388	302175	12784	18461
1.0	234960	326266	216261	300796
1.0	170952	238222	135998	189610
1.0	67977	96018	5700	8479
1.0	195807	272107	167008	232776
1.0	161173	224729	123603	172420
0.9282051282051282	50483	71886	43144	61584
1.0	153211	213522	4729	7101
1.0	197214	274076	197126	273966
1.0	47840	68260	47307	67716
1.0	194706	270581	194663	270538
0.9230769230769231	113341	158219	62395	88664
1.0	107425	150128	16272	23468
1.0	69840	98477	7276	10833
0.9641025641025641	178964	248732	50614	72024
1.0	123017	171781	47693	68102
0.9641025641025641	118265	164902	118246	164875
1.0	92757	129893	92375	129511
1.0	46446	66566	27342	38735
1.0	171963	239609	161331	224904
0.9641025641025641	41219	58675	41189	58645
1.0	67924	95964	5697	8474
1.0	90736	127416	90735	127415
1.0	91320	128290	18446	26804
1.0	90736	127416	90733	127413
1.0	190438	264715	112663	157131
1.0	86617	122234	7284	10850
1.0	184265	256409	141533	197561
1.0	23701	33890	23638	33827
1.0	141135	196962	134214	187264
1.0	189436	262975	72021	102301
1.0	140024	195318	48004	68514
1.0	135796	189313	135795	189312
1.0	5492	8066	5457	8031
1.0	238270	330610	4169	6267
1.0	234414	325245	86650	122346
1.0	157832	220207	157782	220153
1.0	54421	77346	17095	24732
1.0	241977	335976	241812	335811
1.0	138542	192974	138524	192955
1.0	99229	138643	99227	138640
0.9487179487179487	178790	248490	84202	119088
1.0	92066	129193	92025	129152
1.0	165333	230400	102897	143765
1.0	151583	211251	151395	211061
1.0	217027	301804	211894	294406
1.0	229754	318045	25273	35964
0.9641025641025641	46245	66168	46244	66167
1.0	124315	173418	116409	162395
1.0	97873	136607	97857	136585
1.0	222141	308422	221439	307540
1.0	163171	227552	115888	161594
1.0	230658	319321	127139	177404
1.0	139291	194149	77770	110426
1.0	107308	149937	27742	39577
1.0	137591	191861	137590	191860
1.0	161492	225069	86627	122297
0.958974358974359	195336	271424	12855	18537
0.9692307692307692	178692	248392	25170	35847
1.0	214177	297675	34022	48352
0.9794871794871794	61808	87912	58948	83880
1.0	139272	194062	27316	38663
1.0	125225	174671	3843	5743
1.0	165818	231004	165670	230840
1.0	161154	224705	17112	24759
0.8923076923076924	245677	341147	224013	310903
1.0	247919	344084	50805	72266
1.0	231904	321570	48030	68564
1.0	235442	326887	193583	269105
1.0	173296	241403	69789	98360
1.0	137600	191876	112656	157107
1.0	153224	213540	112697	157224
1.0	194706	270581	194680	270555
1.0	211207	293366	211201	293353
1.0	211885	294392	25263	35954
1.0	119505	166706	77799	110585
1.0	9589	14045	9548	14004
1.0	131176	183087	36615	52549
1.0	36433	52291	16146	23264
1.0	241621	335561	1613	2290
1.0	88783	125127	88544	124856
1.0	214468	298322	46735	66917
1.0	113069	157830	77404	109792
0.8974358974358975	174650	243365	37395	53698
1.0	161425	224998	86624	122271
1.0	3882	5782	3787	5686
1.0	228949	317071	228934	317056
0.9692307692307692	113281	158154	32149	45773
1.0	142541	198722	142361	198540
1.0	156403	218217	57050	81327
1.0	142987	199336	29148	41396
1.0	114271	159520	114263	159512
0.8974358974358975	140837	196525	140743	196427
0.9128205128205128	171951	239595	171902	239546
0.9794871794871794	135639	189126	32140	45764
0.8923076923076924	103535	144860	103534	144859
1.0	229754	318045	25203	35880
1.0	64019	90754	64006	90741
0.9794871794871794	114376	159626	32011	45632
1.0	79984	113677	79983	113676
1.0	118210	164837	118057	164667
1.0	5668	8426	5666	8424
1.0	220716	306703	13309	19179
0.9846153846153847	217721	302642	217702	302616
1.0	228424	316325	228380	316281
1.0	24079	34364	24038	34323
1.0	167518	233351	167483	233314
0.9538461538461539	106503	148832	106502	148831
1.0	78279	111384	1832	2665
1.0	125281	174760	107316	149951
1.0	141306	197190	113628	158542
1.0	165087	230038	165056	230007
1.0	162395	226494	105775	147786
1.0	217721	302642	217714	302634
1.0	164371	229087	164366	229082
1.0	97306	135959	4178	6279
1.0	11069	15977	8035	11876
1.0	195337	271425	21372	30768
1.0	183043	254566	171478	238919
1.0	24079	34364	24053	34338
1.0	184938	257179	184836	257077
1.0	233646	323767	149097	207880
0.9538461538461539	181828	252529	104717	146399
1.0	165456	230551	18445	26802
1.0	112424	156819	112255	156649
1.0	22033	31621	3374	5038
1.0	142987	199336	29153	41404
1.0	132642	185067	132637	185062
0.9641025641025641	209631	291051	91045	127797
1.0	123230	172011	110613	154490
0.8974358974358975	195336	271424	151672	211358
1.0	170311	237315	170307	237311
1.0	190214	264151	46447	66568
1.0	2996	4484	2981	4469
1.0	209222	290486	209203	290467
1.0	121805	169949	121687	169828
1.0	196767	273509	196759	273500
1.0	162936	227246	162865	227168
1.0	27125	38435	27077	38387
1.0	124881	174264	124880	174263
1.0	237805	329957	9476	13917
0.9025641025641026	27011	38320	25967	36946
1.0	145829	203197	145760	203113
1.0	104679	146361	5221	7743
1.0	165517	230626	165348	230423
1.0	214286	297941	46455	66591
1.0	55403	78881	7304	10920
0.9128205128205128	240340	333484	72599	103097
1.0	58588	83397	58584	83392
1.0	158076	220554	144249	201134
1.0	77797	110547	51432	73053
1.0	31915	45506	31900	45491
1.0	230575	319234	127084	177349
1.0	207578	288145	45573	65054
0.9128205128205128	204998	284556	9589	14045
1.0	76053	108160	76019	108126
1.0	6354	9443	6344	9433
0.9025641025641026	88573	124894	56239	80147
1.0	165222	230173	165077	230028
1.0	107157	149618	106975	149423
1.0	94607	132206	94604	132203
0.9076923076923077	32085	45708	7263	10790
1.0	241959	335958	172110	239770
1.0	233011	322965	177620	247043
1.0	92325	129461	91033	127784
1.0	178964	248732	125290	174802
1.0	30102	42846	30090	42831
1.0	209466	290805	91977	129088
1.0	33043	46854	32946	46753
1.0	165456	230551	86626	122293
1.0	170277	237279	170245	237246
0.8974358974358975	98150	137042	17773	25858
1.0	195543	271766	136269	190071
0.9641025641025641	193455	268977	7277	10835
1.0	249019	345857	165800	230986
1.0	210409	292184	210402	292177
1.0	92509	129645	92228	129364
1.0	223568	310237	223348	309998
0.9794871794871794	226152	313475	226093	313415
1.0	124107	173111	33080	46924
1.0	37331	53634	24839	35419
1.0	182402	253387	182272	253257
1.0	224001	310891	3785	5684
1.0	249978	347116	141869	197945
1.0	227424	315098	38872	55585
1.0	69937	98637	69936	98636
1.0	237510	329626	117087	163321
0.9282051282051282	12799	18480	9594	14050
1.0	53445	75877	53353	75780
0.9333333333333333	106591	148920	70436	99431
1.0	138777	193280	138774	193277
1.0	156367	218181	689	925
0.9128205128205128	204998	284556	9548	14004
1.0	177528	246942	177525	246939
0.9230769230769231	51095	72610	51054	72564
1.0	197815	275024	197748	274957
1.0	209044	290255	140510	196119
1.0	143479	200108	82006	116436
1.0	69850	98494	69843	98481
1.0	103676	145010	103652	144986
1.0	195854	272209	107122	149582
1.0	103676	145010	103651	144985
1.0	103698	145034	103645	144979
1.0	234970	326280	123017	171781
1.0	160604	223902	160589	223887
1.0	196200	272782	118935	166054
1.0	83831	118683	83830	118682
1.0	66101	93516	13553	19545
1.0	249050	345891	236779	328782
1.0	225360	312615	225264	312504
1.0	177199	246598	177194	246593
1.0	75644	107566	75420	107318
1.0	85541	120900	85234	120571
1.0	76788	108946	76618	108769
1.0	176477	245671	27174	38484
0.958974358974359	245720	341191	245600	341070
0.9230769230769231	106792	149162	8165	12098
1.0	124788	174115	107324	149990
0.9897435897435898	211685	294131	18022	26249
0.9076923076923077	166980	232748	151399	211065
1.0	210648	292498	206357	286378
1.0	55526	79169	55521	79163
1.0	6094	8922	6006	8833
1.0	207635	288209	207483	288040
1.0	163554	228048	163549	228043
1.0	55526	79169	55523	79165
1.0	201694	280143	90197	126834
1.0	201694	280143	90196	126832
1.0	201694	280143	90195	126831
1.0	146482	204191	77167	109462
1.0	49789	71034	49770	71015
1.0	56500	80610	56482	80592
1.0	17265	24951	17263	24949
1.0	17265	24951	17262	24948
1.0	17265	24951	17264	24950
1.0	27162	38472	27060	38370
1.0	217515	302307	9547	14003
1.0	180960	251416	1966	2864
1.0	74101	105345	73993	105232
1.0	199447	277076	199438	277067
1.0	230807	319541	3620	5411
1.0	169495	236297	44785	63944
1.0	222804	309288	222720	309197
1.0	76855	109020	76854	109019
1.0	195427	271554	195426	271553
1.0	113208	158059	113194	158045
0.9025641025641026	249865	346941	232510	322313
0.9128205128205128	224090	311028	224027	310965
1.0	152982	213177	152975	213170
1.0	136313	190139	70217	99144
0.9538461538461539	69852	98496	7263	10790
1.0	107293	149890	98156	137051
0.9846153846153847	158466	221058	22646	32569
1.0	180963	251422	55408	78891
1.0	128553	179403	128542	179379
1.0	77725	110329	77666	110270
1.0	210892	292935	92592	129728
0.9487179487179487	193300	268779	193230	268707
1.0	186376	259008	57050	81327
1.0	29401	41746	25178	35855
1.0	165670	230840	1820	2644
1.0	118051	164661	118032	164642
1.0	180959	251415	161455	225028
1.0	195971	272335	94815	132480
0.8974358974358975	163728	228254	163678	228203
1.0	178668	248368	178640	248340
0.9025641025641026	104323	145945	94588	132153
1.0	89690	126247	89633	126186
1.0	180214	250332	180115	250224
1.0	98548	137724	98546	137722
1.0	117329	163618	117212	163500
0.8974358974358975	173065	241033	172951	240915
1.0	98548	137724	98547	137723
1.0	77476	109880	74910	106572
1.0	178924	248634	178898	248608
1.0	143424	200043	143374	199989
1.0	202222	280873	202218	280869
1.0	186388	259020	156403	218217
1.0	195196	271250	40456	57720
1.0	76531	108650	76518	108635
1.0	169158	235837	169155	235834
0.8974358974358975	105367	147206	32945	46752
1.0	80166	113914	80086	113834
1.0	83727	118574	83726	118573
1.0	85721	121082	85715	121076
0.9692307692307692	39950	56996	39919	56965
1.0	167008	232776	38872	55585
1.0	56309	80338	56308	80337
1.0	43126	61562	4716	7088
1.0	164419	229135	164409	229125
1.0	218072	303185	158454	221046
1.0	210696	292554	206417	286448
1.0	248964	345560	9949	14477
1.0	104584	146265	28462	40410
1.0	178924	248634	178876	248581
1.0	46446	66566	3876	5776
0.9025641025641026	249865	346941	232474	322276
1.0	158142	220645	158136	220639
0.9846153846153847	135639	189126	91856	128953
1.0	158142	220645	158138	220641
1.0	132770	185231	106914	149362
1.0	158142	220645	158135	220638
1.0	215821	300196	213701	296969
1.0	136369	190213	136182	189968
0.9025641025641026	223554	310209	202884	281720
1.0	248991	345698	120464	167988
1.0	66641	94283	32005	45626
1.0	227013	314625	178013	247465
1.0	117955	164500	45104	64386
1.0	178825	248525	178652	248352
1.0	151543	211209	151485	211151
1.0	189039	262535	50240	71635
1.0	99168	138568	99166	138566
0.9538461538461539	155966	217610	42770	61112
1.0	92599	129735	47318	67727
1.0	164345	229048	5761	8569
1.0	8963	13115	8958	13108
0.9179487179487179	40490	57754	7638	11466
0.9538461538461539	155966	217610	42754	61095
1.0	62103	88323	32011	45632
1.0	25181	35858	3876	5776
1.0	117955	164500	45128	64414
1.0	171052	238325	171025	238298
1.0	135008	188320	134998	188309
0.9794871794871794	92144	129271	92037	129164
1.0	227492	315168	227425	315099
1.0	222065	308345	221438	307539
1.0	218255	303386	218247	303368
1.0	118253	164884	118079	164691
1.0	36771	52788	36765	52775
1.0	241465	335330	241462	335326
1.0	111719	155925	62549	88874
1.0	52251	74327	52250	74325
1.0	49809	71068	17766	25782
1.0	164649	229397	164191	228816
1.0	47411	67820	46639	66821
1.0	200188	278253	193522	269044
1.0	113208	158059	113207	158058
1.0	150166	209257	15203	22002
1.0	33364	47304	33351	47290
1.0	222027	308261	50804	72265
1.0	202222	280873	202180	280829
0.9435897435897436	212175	294840	167679	233628
1.0	62114	88334	61997	88197
1.0	107309	149939	46387	66393
0.9538461538461539	215598	299872	93601	130930
0.9128205128205128	199821	277502	141306	197190
1.0	6152	8988	6057	8884
1.0	246178	341788	246174	341784
1.0	207640	288221	207471	288027
1.0	92281	129417	47502	67911
1.0	109205	152420	46399	66410
1.0	17789	25913	17788	25911
1.0	165119	230070	144685	201725
0.9794871794871794	92144	129271	92087	129214
1.0	82781	117338	82520	117034
1.0	73265	104305	56762	80974
0.9230769230769231	130164	181680	53783	76382
1.0	188952	262448	21372	30768
0.9794871794871794	216244	300753	114376	159626
1.0	155135	216311	50525	71928
0.9487179487179487	210442	292224	210285	292049
1.0	227318	314956	227077	314693
1.0	58829	83714	58825	83695
1.0	58829	83714	58824	83690
1.0	58829	83714	58827	83697
1.0	58829	83714	58826	83696
1.0	82151	116618	82142	116609
1.0	58829	83714	58828	83699
1.0	69057	97386	41778	59689
1.0	72760	103514	72755	103508
1.0	177142	246533	77476	109880
0.9435897435897436	121033	168829	26699	37871
0.9128205128205128	187374	260274	181828	252529
0.8974358974358975	92537	129673	21745	31273
1.0	199704	277378	22041	31637
1.0	162059	225925	162057	225923
1.0	246747	342477	232550	322355
1.0	199704	277378	22040	31636
1.0	113956	159191	113920	159154
1.0	128053	178721	106654	148983
1.0	194140	269901	194139	269900
1.0	232806	322686	232798	322678
1.0	125245	174691	3908	5808
1.0	163233	227614	163180	227561
1.0	104679	146361	58440	83168
1.0	132473	184831	132456	184814
1.0	125603	175191	125549	175137
1.0	160364	223524	89329	125742
0.9538461538461539	31269	44654	3850	5750
1.0	227097	314714	86283	121810
1.0	241400	335187	241352	335136
1.0	131219	183132	36522	52456
1.0	80424	114283	80368	114227
